folder	key	title	score	year	developer	source
megadrive	jewel master	Jewel Master	67	1991	SEGA Enterprises Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	taz in escape from mars	Taz in Escape from Mars	67	1994	HeadGames, Inc.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	ys iii wanderers from ys	Ys III: Wanderers from Ys	67	1991	Nihon Falcom Corp.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	the ren stimpy show stimpy s invention	The Ren & Stimpy Show: Stimpy's Invention	69	1993	BlueSky Software, Inc.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	ecco jr	Ecco Jr.	69	1995	Novotrade Software Kft.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	star trek the next generation future s past	Star Trek: The Next Generation - Future's Past	69	1994	Spectrum Holobyte, Inc.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	the humans	The Humans	70	1992	Imagitec Design Inc.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	shanghai ii dragon s eye	Shanghai II: Dragon's Eye	70	1994	Activision, Inc.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	evander holyfield s real deal boxing	Evander Holyfield's "Real Deal" Boxing	70	1992	Acme Interactive, Inc.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	ex mutants	Ex-Mutants	70	1992	Malibu Interactive	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	task force harrier ex	Task Force Harrier EX	70	1991	NMK Co. Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	f 15 strike eagle ii	F-15 Strike Eagle II	71	1993	MPS Labs	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	lethal enforcers ii gun fighters	Lethal Enforcers II: Gun Fighters	71	1994	Konami Co., Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	kick off 3 european challenge	Kick Off 3: European Challenge	71	1994	Anco Software Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	world trophy soccer	World Trophy Soccer	73	1992	Krisalis Software Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	steel empire	Steel Empire	73	1992	Hot-B Co., Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	lethal enforcers	Lethal Enforcers	74	1993	Konami Co., Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	el viento	El Viento	74	1991	Wolf Team	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	the smurfs	The Smurfs	74	1994	Infogrames Europe SA	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	battle squadron	Battle Squadron	74	1990	Cope-com	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:1/
megadrive	zero the kamikaze squirrel	Zero the Kamikaze Squirrel	75	1994	Iguana Entertainment Incorporated	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	farming simulator 16 bit edition	Farming Simulator: 16-Bit Edition	76	2025	GIANTS Software GmbH	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	dungeons dragons warriors of the eternal sun	Dungeons & Dragons: Warriors of the Eternal Sun	77	1992	Westwood Associates	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
megadrive	eswat city under siege	ESWAT: City under Siege	77	1990	SEGA Enterprises Ltd.	https://www.mobygames.com/game/title:e/platform:genesis/sort:-critic_score/page:2/
gb	soccer mania	Soccer Mania	33	1990	Kitty Group	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	game boy gallery	Game Boy Gallery	39	1995	Nintendo R&D1	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	super chase h q	Super Chase H.Q.	39	1994	ITL Co., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	space invaders	Space Invaders	64	1994	Kinesoft Development Corp.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:3/
gb	lethal weapon	Lethal Weapon	40	1993	Eurocom Developments Ltd	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	barbie game girl	Barbie Game Girl	40	1992	Imagineering Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	chase h q	Chase H.Q.	42	1990	Taito Corporation	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	winter olympic games lillehammer 94	Winter Olympic Games: Lillehammer '94	44	1994	Unexpected Development	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	top gun guts glory	Top Gun: Guts & Glory	45	1993	Distinctive Software, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	fist of the north star 10 big brawls for the king	Fist of the North Star: 10 Big Brawls for the King...	45	1989	Shouei System	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	toxic crusaders	Toxic Crusaders	45	1992	Realtime Associates, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	cutthroat island	Cutthroat Island	46	1996	Software Creations Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	ivan ironman stewart s super off road	Ivan 'Ironman' Stewart's Super Off Road	46	1992	Leland Corporation	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	prophecy viking child	Prophecy: Viking Child	46	1992	Imagitec Design Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	mortal kombat 3	Mortal Kombat 3	47	1995	Midway Manufacturing Company	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	world cup 98	World Cup 98	48	1998	Tiertex Design Studios	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	centipede	Centipede	48	1992	Atari, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	crystal quest	Crystal Quest	48	1991	Stainless Software Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	george foreman s ko boxing	George Foreman's KO Boxing	49	1992	Beam Software Pty., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	batman forever	Batman Forever	50	1995	Probe Entertainment Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	disney s the lion king	Disney's The Lion King	51	1994	Dark Technologies	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	paperboy 2	Paperboy 2	52	1992	Tengen Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	the adventures of rocky and bullwinkle and friends	The Adventures of Rocky and Bullwinkle and Friends	52	1992	Imagineering Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	baseball	Baseball	52	1989	Nintendo R&D1	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	pinball fantasies	Pinball Fantasies	52	1995	Digital Illusions HB	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	spider man 3 invasion of the spider slayers	Spider-Man 3: Invasion of the Spider-Slayers	52	1993	B.I.T.S., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	alleyway	Alleyway	53	1989	Nintendo R&D1	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	mortal kombat	Mortal Kombat	53	1993	Midway Manufacturing Company	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	the punisher the ultimate payback	The Punisher: The Ultimate Payback!	53	1991	Beam Software Pty., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	star wars the empire strikes back	Star Wars: The Empire Strikes Back	53	1992	LucasArts	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	mystical ninja starring goemon	Mystical Ninja Starring Goemon	54	1998	Konami Computer Entertainment Nagoya Co., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	wcw wrestling the main event	WCW Wrestling: The Main Event	54	1994	Beam Software Pty., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	itchy scratchy in miniature golf madness	Itchy & Scratchy in Miniature Golf Madness	54	1994	Beam Software Pty., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	home alone	Home Alone	54	1991	Imagineering Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	double dragon 3 the rosetta stone	Double Dragon 3: The Rosetta Stone	54	1992	East Technology Corp.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	star trek 25th anniversary	Star Trek: 25th Anniversary	54	1992	Visual Concepts Entertainment, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	nhl 95	NHL 95	55	1995	Electronic Arts Canada	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	fifa international soccer	FIFA International Soccer	55	1995	Electronic Arts Canada	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	tamagotchi	Tamagotchi	55	1997	Tom Create Co., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	bubsy ii	Bubsy II	55	1994	Accolade, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	sports illustrated golf classic	Sports Illustrated: Golf Classic	55	1994	Unexpected Development	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	star trek generations beyond the nexus	Star Trek: Generations - Beyond the Nexus	56	1994	Absolute Entertainment, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	the flash	The Flash	56	1991	Equilibrium, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	tiny toon adventures wacky sports	Tiny Toon Adventures: Wacky Sports	56	1994	Konami Co., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	spider man 2	Spider-Man 2	56	1992	B.I.T.S., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	skate or die tour de thrash	Skate or Die: Tour de Thrash	56	1991	Electronic Arts, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	ms pac man	Ms. Pac-Man	56	1993	General Computer Corporation	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	castlevania legends	Castlevania Legends	57	1997	Konami Computer Entertainment Nagoya Co., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	rolan s curse	Rolan's Curse	57	1990	NMK Co. Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	missile command	Missile Command	58	1992	Atari, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:1/
gb	elevator action	Elevator Action	58	1991	Taito Corporation	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	nintendo world cup	Nintendo World Cup	58	1991	Technos Japan Corp.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	mighty morphin power rangers the movie	Mighty Morphin Power Rangers: The Movie	58	1995	Tom Create Co., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	the simpsons bart the beanstalk	The Simpsons: Bart & the Beanstalk	58	1993	Software Creations Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	the hunt for red october	The Hunt for Red October	58	1991	Beam Software Pty., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	battletoads double dragon	Battletoads / Double Dragon	58	1993	Rare Limited	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	last action hero	Last Action Hero	58	1993	Bits Studios Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	the blues brothers jukebox adventure	The Blues Brothers: Jukebox Adventure	58	1994	Titus France SA	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	kung fu master	Kung' Fu Master	59	1990	Irem Corp.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	spanky s quest	Spanky's Quest	59	1991	Natsume Co., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	turn and burn the f 14 dogfight simulator	Turn and Burn: The F-14 Dogfight Simulator	59	1992	Imagineering Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	seaquest dsv	SeaQuest DSV	59	1994	Unexpected Development	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	penguin kun wars	Penguin-Kun Wars	59	1990	UPL Co., Ltd	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	universal soldier	Universal Soldier	60	1992	Code Monkeys Ltd., The	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	4 in 1 fun pak	4-in-1 Fun Pak	60	1992	Beam Software Pty., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	wwf king of the ring	WWF King of the Ring	60	1993	Eastridge Technology	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	alien vs predator the last of his clan	Alien vs Predator: The Last of His Clan	60	1993		https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	beetlejuice	Beetlejuice	60	1992	Rare Limited	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	tarzan lord of the jungle	Tarzan: Lord of the Jungle	60	1994	Eurocom Developments Ltd	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	who framed roger rabbit	Who Framed Roger Rabbit	60	1991	Capcom Co., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	chuck rock	Chuck Rock	60	1993	Core Design Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	malibu beach volleyball	Malibu Beach Volleyball	60	1989	Tose Co., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	paperboy	Paperboy	60	1990	Atari, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	zen intergalactic ninja	Zen: Intergalactic Ninja	60	1993	Konami Co., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	dragon s lair the legend	Dragon's Lair: The Legend	61	1991	Elite Systems Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	brain bender	Brain Bender	61	1991	Gremlin Graphics Software Limited	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	battleship the classic naval combat game	Battleship: The Classic Naval Combat Game	61	1989	Use Corporation	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	titus the fox to marrakech and back	Titus the Fox: To Marrakech and Back	61	1993	Titus Interactive, S.A.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	arcade classic 2 centipede millipede	Arcade Classic 2: Centipede / Millipede	61	1995	Atari, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	double dribble	Double Dribble	61	1991	Konami Industry Co. Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	the flintstones king rock treasure island	The Flintstones: King Rock Treasure Island	61	1993	Taito Corporation	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	bill elliott s nascar fast tracks	Bill Elliott's NASCAR Fast Tracks	61	1991	Distinctive Software, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	ultima runes of virtue	Ultima: Runes of Virtue	61	1991	ORIGIN Systems, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	pierre le chef is out to lunch	Pierre le Chef is... Out to Lunch	62	1993	Mindscape International Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	speedball 2 brutal deluxe	Speedball 2: Brutal Deluxe	62	1991	The Bitmap Brothers	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	the adventures of star saver	The Adventures of Star Saver	62	1991	A Wave, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	godzilla	Godzilla	62	1990	Compile	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	judge dredd	Judge Dredd	62	1995	Probe Software Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	boomer s adventure in asmik world	Boomer's Adventure in ASMIK World	62	1989	Klon	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	solitaire funpak	Solitaire FunPak	62	1994	Beam Software Pty., Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	maru s mission	Maru's Mission	62	1990	Jaleco Ltd.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	robin hood prince of thieves	Robin Hood: Prince of Thieves	62	1991	Sculptured Software, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	monster truck wars	Monster Truck Wars	62	1994	Gremlin Graphics Software Limited	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	hatris	Hatris	62	1991	Bullet-Proof Software, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	mysterium	Mysterium	62	1991	Maxis Software Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	madden 95	Madden 95	62	1994	Halestorm, Inc.	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
gb	cool ball	Cool Ball	62	1992	Loriciel SA	https://www.mobygames.com/game/platform:gameboy/sort:-critic_score/page:2/
